score, v[0], v[1], v[2], v[3]
42, 3, 8, 15, 16
42, 3, 9, 10, 20
42, 3, 9, 11, 19
42, 3, 9, 12, 18
42, 3, 9, 13, 17
42, 3, 9, 14, 16
42, 3, 10, 11, 18
42, 3, 10, 12, 17
42, 3, 10, 13, 16
42, 3, 10, 14, 15
42, 3, 11, 12, 16
42, 3, 11, 13, 15
42, 3, 12, 13, 14
42, 4, 5, 6, 27
42, 4, 5, 7, 26
42, 4, 5, 8, 25
42, 4, 5, 9, 24
42, 4, 5, 10, 23
42, 4, 5, 11, 22
42, 4, 5, 12, 21
42, 4, 5, 13, 20
42, 4, 5, 14, 19
42, 4, 5, 15, 18
42, 4, 5, 16, 17
42, 4, 6, 7, 25
42, 4, 6, 8, 24
42, 4, 6, 9, 23
42, 4, 6, 10, 22
42, 4, 6, 11, 21
42, 4, 6, 12, 20
42, 4, 6, 13, 19
42, 4, 6, 14, 18
42, 4, 6, 15, 17
42, 4, 7, 8, 23
42, 4, 7, 9, 22
42, 4, 7, 10, 21
42, 4, 7, 11, 20
42, 4, 7, 12, 19
42, 4, 7, 13, 18
42, 4, 7, 14, 17
42, 4, 7, 15, 16
42, 4, 8, 9, 21
42, 4, 8, 10, 20
42, 4, 8, 11, 19
42, 4, 8, 12, 18
42, 4, 8, 13, 17
42, 4, 8, 14, 16
42, 4, 9, 10, 19
42, 4, 9, 11, 18
42, 4, 9, 12, 17
42, 4, 9, 13, 16
42, 4, 9, 14, 15
42, 4, 10, 11, 17
42, 4, 10, 12, 16
42, 4, 10, 13, 15
42, 4, 11, 12, 15
42, 4, 11, 13, 14
42, 5, 6, 7, 24
42, 5, 6, 8, 23
42, 5, 6, 9, 22
42, 5, 6, 10, 21
42, 5, 6, 11, 20
42, 5, 6, 12, 19
42, 5, 6, 13, 18
42, 5, 6, 14, 17
42, 5, 6, 15, 16
42, 5, 7, 8, 22
42, 5, 7, 9, 21
42, 5, 7, 10, 20
42, 5, 7, 11, 19
42, 5, 7, 12, 18
42, 5, 7, 13, 17
42, 5, 7, 14, 16
42, 5, 8, 9, 20
42, 5, 8, 10, 19
42, 5, 8, 11, 18
42, 5, 8, 12, 17
42, 5, 8, 13, 16
42, 5, 8, 14, 15
42, 5, 9, 10, 18
42, 5, 9, 11, 17
42, 5, 9, 12, 16
42, 5, 9, 13, 15
42, 5, 10, 11, 16
42, 5, 10, 12, 15
42, 5, 10, 13, 14
42, 5, 11, 12, 14
42, 6, 7, 8, 21
42, 6, 7, 9, 20
42, 6, 7, 10, 19
42, 6, 7, 11, 18
42, 6, 7, 12, 17
42, 6, 7, 13, 16
42, 6, 7, 14, 15
42, 6, 8, 9, 19
42, 6, 8, 10, 18
42, 6, 8, 11, 17
42, 6, 8, 12, 16
42, 6, 8, 13, 15
42, 6, 9, 10, 17
42, 6, 9, 11, 16
42, 6, 9, 12, 15
42, 6, 9, 13, 14
42, 6, 10, 11, 15
42, 6, 10, 12, 14
42, 6, 11, 12, 13
42, 7, 8, 9, 18
42, 7, 8, 10, 17
42, 7, 8, 11, 16
42, 7, 8, 12, 15
42, 7, 8, 13, 14
42, 7, 9, 10, 16
42, 7, 9, 11, 15
42, 7, 9, 12, 14
42, 7, 10, 11, 14
42, 7, 10, 12, 13
42, 8, 9, 10, 15
42, 8, 9, 11, 14
42, 8, 9, 12, 13
42, 8, 10, 11, 13
42, 9, 10, 11, 12
43, 0, 1, 2, 40
43, 0, 1, 3, 39
43, 0, 1, 4, 38
43, 0, 1, 5, 37
43, 0, 1, 6, 36
43, 0, 1, 7, 35
43, 0, 1, 8, 34
43, 0, 1, 9, 33
43, 0, 1, 10, 32
43, 0, 1, 11, 31
43, 0, 1, 12, 30
43, 0, 1, 13, 29
43, 0, 1, 14, 28
43, 0, 1, 15, 27
43, 0, 1, 16, 26
43, 0, 1, 17, 25
43, 0, 1, 18, 24
43, 0, 1, 19, 23
43, 0, 1, 20, 22
43, 0, 2, 3, 38
43, 0, 2, 4, 37
43, 0, 2, 5, 36
43, 0, 2, 6, 35
43, 0, 2, 7, 34
43, 0, 2, 8, 33
43, 0, 2, 9, 32
43, 0, 2, 10, 31
43, 0, 2, 11, 30
43, 0, 2, 12, 29
43, 0, 2, 13, 28
43, 0, 2, 14, 27
43, 0, 2, 15, 26
43, 0, 2, 16, 25
43, 0, 2, 17, 24
43, 0, 2, 18, 23
43, 0, 2, 19, 22
43, 0, 2, 20, 21
43, 0, 3, 4, 36
43, 0, 3, 5, 35
43, 0, 3, 6, 34
43, 0, 3, 7, 33
43, 0, 3, 8, 32
43, 0, 3, 9, 31
43, 0, 3, 10, 30
43, 0, 3, 11, 29
43, 0, 3, 12, 28
43, 0, 3, 13, 27
43, 0, 3, 14, 26
43, 0, 3, 15, 25
43, 0, 3, 16, 24
43, 0, 3, 17, 23
43, 0, 3, 18, 22
43, 0, 3, 19, 21
43, 0, 4, 5, 34
43, 0, 4, 6, 33
43, 0, 4, 7, 32
43, 0, 4, 8, 31
43, 0, 4, 9, 30
43, 0, 4, 10, 29
43, 0, 4, 11, 28
43, 0, 4, 12, 27
43, 0, 4, 13, 26
43, 0, 4, 14, 25
43, 0, 4, 15, 24
43, 0, 4, 16, 23
43, 0, 4, 17, 22
43, 0, 4, 18, 21
43, 0, 4, 19, 20
43, 0, 5, 6, 32
43, 0, 5, 7, 31
43, 0, 5, 8, 30
43, 0, 5, 9, 29
43, 0, 5, 10, 28
43, 0, 5, 11, 27
43, 0, 5, 12, 26
43, 0, 5, 13, 25
43, 0, 5, 14, 24
43, 0, 5, 15, 23
43, 0, 5, 16, 22
43, 0, 5, 17, 21
43, 0, 5, 18, 20
43, 0, 6, 7, 30
43, 0, 6, 8, 29
43, 0, 6, 9, 28
43, 0, 6, 10, 27
43, 0, 6, 11, 26
43, 0, 6, 12, 25
43, 0, 6, 13, 24
43, 0, 6, 14, 23
43, 0, 6, 15, 22
43, 0, 6, 16, 21
43, 0, 6, 17, 20
43, 0, 6, 18, 19
43, 0, 7, 8, 28
43, 0, 7, 9, 27
43, 0, 7, 10, 26
43, 0, 7, 11, 25
43, 0, 7, 12, 24
43, 0, 7, 13, 23
43, 0, 7, 14, 22
43, 0, 7, 15, 21
43, 0, 7, 16, 20
43, 0, 7, 17, 19
43, 0, 8, 9, 26
43, 0, 8, 10, 25
43, 0, 8, 11, 24
43, 0, 8, 12, 23
43, 0, 8, 13, 22
43, 0, 8, 14, 21
43, 0, 8, 15, 20
43, 0, 8, 16, 19
43, 0, 8, 17, 18
43, 0, 9, 10, 24
43, 0, 9, 11, 23
43, 0, 9, 12, 22
43, 0, 9, 13, 21
43, 0, 9, 14, 20
43, 0, 9, 15, 19
43, 0, 9, 16, 18
43, 0, 10, 11, 22
43, 0, 10, 12, 21
43, 0, 10, 13, 20
43, 0, 10, 14, 19
43, 0, 10, 15, 18
43, 0, 10, 16, 17
43, 0, 11, 12, 20
43, 0, 11, 13, 19
43, 0, 11, 14, 18
43, 0, 11, 15, 17
43, 0, 12, 13, 18
43, 0, 12, 14, 17
43, 0, 12, 15, 16
43, 0, 13, 14, 16
43, 1, 2, 3, 37
43, 1, 2, 4, 36
43, 1, 2, 5, 35
43, 1, 2, 6, 34
43, 1, 2, 7, 33
43, 1, 2, 8, 32
43, 1, 2, 9, 31
43, 1, 2, 10, 30
43, 1, 2, 11, 29
43, 1, 2, 12, 28
43, 1, 2, 13, 27
43, 1, 2, 14, 26
43, 1, 2, 15, 25
43, 1, 2, 16, 24
43, 1, 2, 17, 23
43, 1, 2, 18, 22
43, 1, 2, 19, 21
43, 1, 3, 4, 35
43, 1, 3, 5, 34
43, 1, 3, 6, 33
43, 1, 3, 7, 32
43, 1, 3, 8, 31
43, 1, 3, 9, 30
43, 1, 3, 10, 29
43, 1, 3, 11, 28
43, 1, 3, 12, 27
43, 1, 3, 13, 26
43, 1, 3, 14, 25
43, 1, 3, 15, 24
43, 1, 3, 16, 23
43, 1, 3, 17, 22
43, 1, 3, 18, 21
43, 1, 3, 19, 20
43, 1, 4, 5, 33
43, 1, 4, 6, 32
43, 1, 4, 7, 31
43, 1, 4, 8, 30
43, 1, 4, 9, 29
43, 1, 4, 10, 28
43, 1, 4, 11, 27
43, 1, 4, 12, 26
43, 1, 4, 13, 25
43, 1, 4, 14, 24
43, 1, 4, 15, 23
43, 1, 4, 16, 22
43, 1, 4, 17, 21
43, 1, 4, 18, 20
43, 1, 5, 6, 31
43, 1, 5, 7, 30
43, 1, 5, 8, 29
43, 1, 5, 9, 28
43, 1, 5, 10, 27
43, 1, 5, 11, 26
43, 1, 5, 12, 25
43, 1, 5, 13, 24
43, 1, 5, 14, 23
43, 1, 5, 15, 22
43, 1, 5, 16, 21
43, 1, 5, 17, 20
43, 1, 5, 18, 19
43, 1, 6, 7, 29
43, 1, 6, 8, 28
43, 1, 6, 9, 27
43, 1, 6, 10, 26
43, 1, 6, 11, 25
43, 1, 6, 12, 24
43, 1, 6, 13, 23
43, 1, 6, 14, 22
43, 1, 6, 15, 21
43, 1, 6, 16, 20
43, 1, 6, 17, 19
43, 1, 7, 8, 27
43, 1, 7, 9, 26
43, 1, 7, 10, 25
43, 1, 7, 11, 24
43, 1, 7, 12, 23
43, 1, 7, 13, 22
43, 1, 7, 14, 21
43, 1, 7, 15, 20
43, 1, 7, 16, 19
43, 1, 7, 17, 18
43, 1, 8, 9, 25
43, 1, 8, 10, 24
43, 1, 8, 11, 23
43, 1, 8, 12, 22
43, 1, 8, 13, 21
43, 1, 8, 14, 20
43, 1, 8, 15, 19
43, 1, 8, 16, 18
43, 1, 9, 10, 23
43, 1, 9, 11, 22
43, 1, 9, 12, 21
43, 1, 9, 13, 20
43, 1, 9, 14, 19
43, 1, 9, 15, 18
43, 1, 9, 16, 17
43, 1, 10, 11, 21
43, 1, 10, 12, 20
43, 1, 10, 13, 19
43, 1, 10, 14, 18
43, 1, 10, 15, 17
43, 1, 11, 12, 19
43, 1, 11, 13, 18
43, 1, 11, 14, 17
43, 1, 11, 15, 16
43, 1, 12, 13, 17
43, 1, 12, 14, 16
43, 1, 13, 14, 15
43, 2, 3, 4, 34
43, 2, 3, 5, 33
43, 2, 3, 6, 32
43, 2, 3, 7, 31
43, 2, 3, 8, 30
43, 2, 3, 9, 29
43, 2, 3, 10, 28
43, 2, 3, 11, 27
43, 2, 3, 12, 26
43, 2, 3, 13, 25
43, 2, 3, 14, 24
43, 2, 3, 15, 23
43, 2, 3, 16, 22
43, 2, 3, 17, 21
43, 2, 3, 18, 20
43, 2, 4, 5, 32
43, 2, 4, 6, 31
43, 2, 4, 7, 30
43, 2, 4, 8, 29
43, 2, 4, 9, 28
43, 2, 4, 10, 27
43, 2, 4, 11, 26
43, 2, 4, 12, 25
43, 2, 4, 13, 24
43, 2, 4, 14, 23
43, 2, 4, 15, 22
43, 2, 4, 16, 21
43, 2, 4, 17, 20
43, 2, 4, 18, 19
43, 2, 5, 6, 30
43, 2, 5, 7, 29
43, 2, 5, 8, 28
43, 2, 5, 9, 27
43, 2, 5, 10, 26
43, 2, 5, 11, 25
43, 2, 5, 12, 24
43, 2, 5, 13, 23
43, 2, 5, 14, 22
43, 2, 5, 15, 21
43, 2, 5, 16, 20
43, 2, 5, 17, 19
43, 2, 6, 7, 28
43, 2, 6, 8, 27
43, 2, 6, 9, 26
43, 2, 6, 10, 25
43, 2, 6, 11, 24
43, 2, 6, 12, 23
43, 2, 6, 13, 22
43, 2, 6, 14, 21
43, 2, 6, 15, 20
43, 2, 6, 16, 19
43, 2, 6, 17, 18
43, 2, 7, 8, 26
43, 2, 7, 9, 25
43, 2, 7, 10, 24
43, 2, 7, 11, 23
43, 2, 7, 12, 22
43, 2, 7, 13, 21
43, 2, 7, 14, 20
43, 2, 7, 15, 19
43, 2, 7, 16, 18
43, 2, 8, 9, 24
43, 2, 8, 10, 23
43, 2, 8, 11, 22
43, 2, 8, 12, 21
43, 2, 8, 13, 20
43, 2, 8, 14, 19
43, 2, 8, 15, 18
43, 2, 8, 16, 17
43, 2, 9, 10, 22
43, 2, 9, 11, 21
43, 2, 9, 12, 20
43, 2, 9, 13, 19
43, 2, 9, 14, 18
43, 2, 9, 15, 17
43, 2, 10, 11, 20
43, 2, 10, 12, 19
43, 2, 10, 13, 18
43, 2, 10, 14, 17
43, 2, 10, 15, 16
43, 2, 11, 12, 18
43, 2, 11, 13, 17
43, 2, 11, 14, 16
43, 2, 12, 13, 16
43, 2, 12, 14, 15
43, 3, 4, 5, 31
43, 3, 4, 6, 30
43, 3, 4, 7, 29
43, 3, 4, 8, 28
43, 3, 4, 9, 27
43, 3, 4, 10, 26
43, 3, 4, 11, 25
43, 3, 4, 12, 24
43, 3, 4, 13, 23
43, 3, 4, 14, 22
43, 3, 4, 15, 21
43, 3, 4, 16, 20
43, 3, 4, 17, 19
43, 3, 5, 6, 29
43, 3, 5, 7, 28
43, 3, 5, 8, 27
43, 3, 5, 9, 26
43, 3, 5, 10, 25
43, 3, 5, 11, 24
43, 3, 5, 12, 23
43, 3, 5, 13, 22
43, 3, 5, 14, 21
43, 3, 5, 15, 20
43, 3, 5, 16, 19
43, 3, 5, 17, 18
43, 3, 6, 7, 27
43, 3, 6, 8, 26
43, 3, 6, 9, 25
43, 3, 6, 10, 24
43, 3, 6, 11, 23
43, 3, 6, 12, 22
43, 3, 6, 13, 21
43, 3, 6, 14, 20
43, 3, 6, 15, 19
43, 3, 6, 16, 18
43, 3, 7, 8, 25
43, 3, 7, 9, 24
43, 3, 7, 10, 23
43, 3, 7, 11, 22
43, 3, 7, 12, 21
43, 3, 7, 13, 20
43, 3, 7, 14, 19
43, 3, 7, 15, 18
43, 3, 7, 16, 17
43, 3, 8, 9, 23
43, 3, 8, 10, 22
43, 3, 8, 11, 21
43, 3, 8, 12, 20
43, 3, 8, 13, 19
43, 3, 8, 14, 18
43, 3, 8, 15, 17
43, 3, 9, 10, 21
43, 3, 9, 11, 20
43, 3, 9, 12, 19
43, 3, 9, 13, 18
43, 3, 9, 14, 17
43, 3, 9, 15, 16
43, 3, 10, 11, 19
43, 3, 10, 12, 18
43, 3, 10, 13, 17
43, 3, 10, 14, 16
43, 3, 11, 12, 17
43, 3, 11, 13, 16
43, 3, 11, 14, 15
43, 3, 12, 13, 15
43, 4, 5, 6, 28
43, 4, 5, 7, 27
43, 4, 5, 8, 26
43, 4, 5, 9, 25
43, 4, 5, 10, 24
43, 4, 5, 11, 23
43, 4, 5, 12, 22
43, 4, 5, 13, 21
43, 4, 5, 14, 20
43, 4, 5, 15, 19
43, 4, 5, 16, 18
43, 4, 6, 7, 26
43, 4, 6, 8, 25
43, 4, 6, 9, 24
43, 4, 6, 10, 23
43, 4, 6, 11, 22
43, 4, 6, 12, 21
43, 4, 6, 13, 20
43, 4, 6, 14, 19
43, 4, 6, 15, 18
43, 4, 6, 16, 17
43, 4, 7, 8, 24
43, 4, 7, 9, 23
43, 4, 7, 10, 22
43, 4, 7, 11, 21
43, 4, 7, 12, 20
43, 4, 7, 13, 19
43, 4, 7, 14, 18
43, 4, 7, 15, 17
43, 4, 8, 9, 22
43, 4, 8, 10, 21
43, 4, 8, 11, 20
43, 4, 8, 12, 19
43, 4, 8, 13, 18
43, 4, 8, 14, 17
43, 4, 8, 15, 16
43, 4, 9, 10, 20
43, 4, 9, 11, 19
43, 4, 9, 12, 18
43, 4, 9, 13, 17
43, 4, 9, 14, 16
43, 4, 10, 11, 18
43, 4, 10, 12, 17
43, 4, 10, 13, 16
43, 4, 10, 14, 15
43, 4, 11, 12, 16
43, 4, 11, 13, 15
43, 4, 12, 13, 14
43, 5, 6, 7, 25
43, 5, 6, 8, 24
43, 5, 6, 9, 23
43, 5, 6, 10, 22
43, 5, 6, 11, 21
43, 5, 6, 12, 20
43, 5, 6, 13, 19
43, 5, 6, 14, 18
43, 5, 6, 15, 17
43, 5, 7, 8, 23
43, 5, 7, 9, 22
43, 5, 7, 10, 21
43, 5, 7, 11, 20
43, 5, 7, 12, 19
43, 5, 7, 13, 18
43, 5, 7, 14, 17
43, 5, 7, 15, 16
43, 5, 8, 9, 21
43, 5, 8, 10, 20
43, 5, 8, 11, 19
43, 5, 8, 12, 18
43, 5, 8, 13, 17
43, 5, 8, 14, 16
43, 5, 9, 10, 19
43, 5, 9, 11, 18
43, 5, 9, 12, 17
43, 5, 9, 13, 16
43, 5, 9, 14, 15
43, 5, 10, 11, 17
43, 5, 10, 12, 16
43, 5, 10, 13, 15
43, 5, 11, 12, 15
43, 5, 11, 13, 14
43, 6, 7, 8, 22
43, 6, 7, 9, 21
43, 6, 7, 10, 20
43, 6, 7, 11, 19
43, 6, 7, 12, 18
43, 6, 7, 13, 17
43, 6, 7, 14, 16
43, 6, 8, 9, 20
43, 6, 8, 10, 19
43, 6, 8, 11, 18
43, 6, 8, 12, 17
43, 6, 8, 13, 16
43, 6, 8, 14, 15
43, 6, 9, 10, 18
43, 6, 9, 11, 17
43, 6, 9, 12, 16
43, 6, 9, 13, 15
43, 6, 10, 11, 16
43, 6, 10, 12, 15
43, 6, 10, 13, 14
43, 6, 11, 12, 14
43, 7, 8, 9, 19
43, 7, 8, 10, 18
43, 7, 8, 11, 17
43, 7, 8, 12, 16
43, 7, 8, 13, 15
43, 7, 9, 10, 17
43, 7, 9, 11, 16
43, 7, 9, 12, 15
43, 7, 9, 13, 14
43, 7, 10, 11, 15
43, 7, 10, 12, 14
43, 7, 11, 12, 13
43, 8, 9, 10, 16
43, 8, 9, 11, 15
43, 8, 9, 12, 14
43, 8, 10, 11, 14
43, 8, 10, 12, 13
43, 9, 10, 11, 13
44, 0, 1, 2, 41
44, 0, 1, 3, 40
44, 0, 1, 4, 39
44, 0, 1, 5, 38
44, 0, 1, 6, 37
44, 0, 1, 7, 36
44, 0, 1, 8, 35
44, 0, 1, 9, 34
44, 0, 1, 10, 33
44, 0, 1, 11, 32
44, 0, 1, 12, 31
44, 0, 1, 13, 30
44, 0, 1, 14, 29
44, 0, 1, 15, 28
44, 0, 1, 16, 27
44, 0, 1, 17, 26
44, 0, 1, 18, 25
44, 0, 1, 19, 24
44, 0, 1, 20, 23
44, 0, 1, 21, 22
44, 0, 2, 3, 39
44, 0, 2, 4, 38
44, 0, 2, 5, 37
44, 0, 2, 6, 36
44, 0, 2, 7, 35
44, 0, 2, 8, 34
44, 0, 2, 9, 33
44, 0, 2, 10, 32
44, 0, 2, 11, 31
44, 0, 2, 12, 30
44, 0, 2, 13, 29
44, 0, 2, 14, 28
44, 0, 2, 15, 27
44, 0, 2, 16, 26
44, 0, 2, 17, 25
44, 0, 2, 18, 24
44, 0, 2, 19, 23
44, 0, 2, 20, 22
44, 0, 3, 4, 37
44, 0, 3, 5, 36
44, 0, 3, 6, 35
44, 0, 3, 7, 34
44, 0, 3, 8, 33
44, 0, 3, 9, 32
44, 0, 3, 10, 31
44, 0, 3, 11, 30
44, 0, 3, 12, 29
44, 0, 3, 13, 28
44, 0, 3, 14, 27
44, 0, 3, 15, 26
44, 0, 3, 16, 25
44, 0, 3, 17, 24
44, 0, 3, 18, 23
44, 0, 3, 19, 22
44, 0, 3, 20, 21
44, 0, 4, 5, 35
44, 0, 4, 6, 34
44, 0, 4, 7, 33
44, 0, 4, 8, 32
44, 0, 4, 9, 31
44, 0, 4, 10, 30
44, 0, 4, 11, 29
44, 0, 4, 12, 28
44, 0, 4, 13, 27
44, 0, 4, 14, 26
44, 0, 4, 15, 25
44, 0, 4, 16, 24
44, 0, 4, 17, 23
44, 0, 4, 18, 22
44, 0, 4, 19, 21
44, 0, 5, 6, 33
44, 0, 5, 7, 32
44, 0, 5, 8, 31
44, 0, 5, 9, 30
44, 0, 5, 10, 29
44, 0, 5, 11, 28
44, 0, 5, 12, 27
44, 0, 5, 13, 26
44, 0, 5, 14, 25
44, 0, 5, 15, 24
44, 0, 5, 16, 23
44, 0, 5, 17, 22
44, 0, 5, 18, 21
44, 0, 5, 19, 20
44, 0, 6, 7, 31
44, 0, 6, 8, 30
44, 0, 6, 9, 29
44, 0, 6, 10, 28
44, 0, 6, 11, 27
44, 0, 6, 12, 26
44, 0, 6, 13, 25
44, 0, 6, 14, 24
44, 0, 6, 15, 23
44, 0, 6, 16, 22
44, 0, 6, 17, 21
44, 0, 6, 18, 20
44, 0, 7, 8, 29
44, 0, 7, 9, 28
44, 0, 7, 10, 27
44, 0, 7, 11, 26
44, 0, 7, 12, 25
44, 0, 7, 13, 24
44, 0, 7, 14, 23
44, 0, 7, 15, 22
44, 0, 7, 16, 21
44, 0, 7, 17, 20
44, 0, 7, 18, 19
44, 0, 8, 9, 27
44, 0, 8, 10, 26
44, 0, 8, 11, 25
44, 0, 8, 12, 24
44, 0, 8, 13, 23
44, 0, 8, 14, 22
44, 0, 8, 15, 21
44, 0, 8, 16, 20
44, 0, 8, 17, 19
44, 0, 9, 10, 25
44, 0, 9, 11, 24
44, 0, 9, 12, 23
44, 0, 9, 13, 22
44, 0, 9, 14, 21
44, 0, 9, 15, 20
44, 0, 9, 16, 19
44, 0, 9, 17, 18
44, 0, 10, 11, 23
44, 0, 10, 12, 22
44, 0, 10, 13, 21
44, 0, 10, 14, 20
44, 0, 10, 15, 19
44, 0, 10, 16, 18
44, 0, 11, 12, 21
44, 0, 11, 13, 20
44, 0, 11, 14, 19
44, 0, 11, 15, 18
44, 0, 11, 16, 17
44, 0, 12, 13, 19
44, 0, 12, 14, 18
44, 0, 12, 15, 17
44, 0, 13, 14, 17
44, 0, 13, 15, 16
44, 1, 2, 3, 38
44, 1, 2, 4, 37
44, 1, 2, 5, 36
44, 1, 2, 6, 35
44, 1, 2, 7, 34
44, 1, 2, 8, 33
44, 1, 2, 9, 32
44, 1, 2, 10, 31
44, 1, 2, 11, 30
44, 1, 2, 12, 29
44, 1, 2, 13, 28
44, 1, 2, 14, 27
44, 1, 2, 15, 26
44, 1, 2, 16, 25
44, 1, 2, 17, 24
44, 1, 2, 18, 23
44, 1, 2, 19, 22
44, 1, 2, 20, 21
44, 1, 3, 4, 36
44, 1, 3, 5, 35
44, 1, 3, 6, 34
44, 1, 3, 7, 33
44, 1, 3, 8, 32
44, 1, 3, 9, 31
44, 1, 3, 10, 30
44, 1, 3, 11, 29
44, 1, 3, 12, 28
44, 1, 3, 13, 27
44, 1, 3, 14, 26
44, 1, 3, 15, 25
44, 1, 3, 16, 24
44, 1, 3, 17, 23
44, 1, 3, 18, 22
44, 1, 3, 19, 21
44, 1, 4, 5, 34
44, 1, 4, 6, 33
44, 1, 4, 7, 32
44, 1, 4, 8, 31
44, 1, 4, 9, 30
44, 1, 4, 10, 29
44, 1, 4, 11, 28
44, 1, 4, 12, 27
44, 1, 4, 13, 26
44, 1, 4, 14, 25
44, 1, 4, 15, 24
44, 1, 4, 16, 23
44, 1, 4, 17, 22
44, 1, 4, 18, 21
44, 1, 4, 19, 20
44, 1, 5, 6, 32
44, 1, 5, 7, 31
44, 1, 5, 8, 30
44, 1, 5, 9, 29
44, 1, 5, 10, 28
44, 1, 5, 11, 27
44, 1, 5, 12, 26
44, 1, 5, 13, 25
44, 1, 5, 14, 24
44, 1, 5, 15, 23
44, 1, 5, 16, 22
44, 1, 5, 17, 21
44, 1, 5, 18, 20
44, 1, 6, 7, 30
44, 1, 6, 8, 29
44, 1, 6, 9, 28
44, 1, 6, 10, 27
44, 1, 6, 11, 26
44, 1, 6, 12, 25
44, 1, 6, 13, 24
44, 1, 6, 14, 23
44, 1, 6, 15, 22
44, 1, 6, 16, 21
44, 1, 6, 17, 20
44, 1, 6, 18, 19
44, 1, 7, 8, 28
44, 1, 7, 9, 27
44, 1, 7, 10, 26
44, 1, 7, 11, 25
44, 1, 7, 12, 24
44, 1, 7, 13, 23
44, 1, 7, 14, 22
44, 1, 7, 15, 21
44, 1, 7, 16, 20
44, 1, 7, 17, 19
44, 1, 8, 9, 26
44, 1, 8, 10, 25
44, 1, 8, 11, 24
44, 1, 8, 12, 23
44, 1, 8, 13, 22
44, 1, 8, 14, 21
44, 1, 8, 15, 20
44, 1, 8, 16, 19
44, 1, 8, 17, 18
44, 1, 9, 10, 24
44, 1, 9, 11, 23
44, 1, 9, 12, 22
44, 1, 9, 13, 21
44, 1, 9, 14, 20
44, 1, 9, 15, 19
44, 1, 9, 16, 18
44, 1, 10, 11, 22
44, 1, 10, 12, 21
44, 1, 10, 13, 20
44, 1, 10, 14, 19
44, 1, 10, 15, 18
44, 1, 10, 16, 17
44, 1, 11, 12, 20
44, 1, 11, 13, 19
44, 1, 11, 14, 18
44, 1, 11, 15, 17
44, 1, 12, 13, 18
44, 1, 12, 14, 17
44, 1, 12, 15, 16
44, 1, 13, 14, 16
44, 2, 3, 4, 35
44, 2, 3, 5, 34
44, 2, 3, 6, 33
44, 2, 3, 7, 32
44, 2, 3, 8, 31
44, 2, 3, 9, 30
44, 2, 3, 10, 29
44, 2, 3, 11, 28
44, 2, 3, 12, 27
44, 2, 3, 13, 26
44, 2, 3, 14, 25
44, 2, 3, 15, 24
44, 2, 3, 16, 23
44, 2, 3, 17, 22
44, 2, 3, 18, 21
44, 2, 3, 19, 20
44, 2, 4, 5, 33
44, 2, 4, 6, 32
44, 2, 4, 7, 31
44, 2, 4, 8, 30
44, 2, 4, 9, 29
44, 2, 4, 10, 28
44, 2, 4, 11, 27
44, 2, 4, 12, 26
44, 2, 4, 13, 25
44, 2, 4, 14, 24
44, 2, 4, 15, 23
44, 2, 4, 16, 22
44, 2, 4, 17, 21
44, 2, 4, 18, 20
44, 2, 5, 6, 31
44, 2, 5, 7, 30
44, 2, 5, 8, 29
44, 2, 5, 9, 28
44, 2, 5, 10, 27
44, 2, 5, 11, 26
44, 2, 5, 12, 25
44, 2, 5, 13, 24
44, 2, 5, 14, 23
44, 2, 5, 15, 22
44, 2, 5, 16, 21
44, 2, 5, 17, 20
44, 2, 5, 18, 19
44, 2, 6, 7, 29
44, 2, 6, 8, 28
44, 2, 6, 9, 27
44, 2, 6, 10, 26
44, 2, 6, 11, 25
44, 2, 6, 12, 24
44, 2, 6, 13, 23
44, 2, 6, 14, 22
44, 2, 6, 15, 21
44, 2, 6, 16, 20
44, 2, 6, 17, 19
44, 2, 7, 8, 27
44, 2, 7, 9, 26
44, 2, 7, 10, 25
44, 2, 7, 11, 24
44, 2, 7, 12, 23
44, 2, 7, 13, 22
44, 2, 7, 14, 21
44, 2, 7, 15, 20
44, 2, 7, 16, 19
44, 2, 7, 17, 18
44, 2, 8, 9, 25
44, 2, 8, 10, 24
44, 2, 8, 11, 23
44, 2, 8, 12, 22
44, 2, 8, 13, 21
44, 2, 8, 14, 20
44, 2, 8, 15, 19
44, 2, 8, 16, 18
44, 2, 9, 10, 23
44, 2, 9, 11, 22
44, 2, 9, 12, 21
44, 2, 9, 13, 20
44, 2, 9, 14, 19
44, 2, 9, 15, 18
44, 2, 9, 16, 17
44, 2, 10, 11, 21
44, 2, 10, 12, 20
44, 2, 10, 13, 19
44, 2, 10, 14, 18
44, 2, 10, 15, 17
44, 2, 11, 12, 19
44, 2, 11, 13, 18
44, 2, 11, 14, 17
44, 2, 11, 15, 16
44, 2, 12, 13, 17
44, 2, 12, 14, 16
44, 2, 13, 14, 15
44, 3, 4, 5, 32
44, 3, 4, 6, 31
44, 3, 4, 7, 30
44, 3, 4, 8, 29
44, 3, 4, 9, 28
44, 3, 4, 10, 27
44, 3, 4, 11, 26
44, 3, 4, 12, 25
44, 3, 4, 13, 24
44, 3, 4, 14, 23
44, 3, 4, 15, 22
44, 3, 4, 16, 21
44, 3, 4, 17, 20
44, 3, 4, 18, 19
44, 3, 5, 6, 30
44, 3, 5, 7, 29
44, 3, 5, 8, 28
44, 3, 5, 9, 27
44, 3, 5, 10, 26
44, 3, 5, 11, 25
44, 3, 5, 12, 24
